ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,WORK_TIME,CREDIT,TERM,FST_PAYMENT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME
106805755,27,1,Неоконченное высшее,Состою в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,0,0,60472167,0,36,4400,6,1509,2,1,от 10000 до 20000 руб.,7900
106805768,34,1,Среднее специальное,Состою в браке,1,1,1,0,Приморский край,Приморский край,Приморский край,0,0,60474030,0,156,16070,4,0,1,1,от 20000 до 50000 руб.,7000
106814815,43,0,Среднее,Состою в браке,1,2,1,0,Тульская область,Тульская область,Тульская область,1,0,66767975,0,270,28308,7,3600,1,1,от 20000 до 50000 руб.,20000
106819257,40,1,Среднее специальное,Не состоял в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,75023065,0,192,15016,3,1670,1,1,от 10000 до 20000 руб.,13000
106808938,43,1,Среднее специальное,Состою в браке,1,1,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,62131997,0,113,24125,12,3000,1,0,от 10000 до 20000 руб.,8000
106810518,56,1,Среднее,Вдовец/Вдова,2,1,1,1,Волгоградская область,Волгоградская область,Волгоградская область,0,0,62941961,0,48,9264,6,1029,1,1,от 5000 до 10000 руб.,9800
106804386,65,1,Среднее специальное,Состою в браке,2,0,0,1,Красноярский край,Красноярский край,Красноярский край,1,0,59913603,0,48,4039,3,500,1,1,от 20000 до 50000 руб.,10000
106805348,50,0,Высшее,Состою в браке,2,0,1,0,Башкирия,Башкирия,Башкирия,0,0,60382488,0,72,16551,12,4138,1,0,от 20000 до 50000 руб.,20000
106805063,56,1,Среднее специальное,Не состоял в браке,1,0,1,1,Бурятия,Бурятия,Бурятия,0,0,60094906,0,204,22293,6,2477,1,0,от 20000 до 50000 руб.,15000
106818263,28,1,Высшее,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,74488641,0,36,26346,12,3000,2,1,от 10000 до 20000 руб.,18000
106805856,53,0,Среднее,Состою в браке,2,0,1,0,Приморский край,Приморский край,Приморский край,1,0,61047936,0,120,35598,3,29032,1,1,от 20000 до 50000 руб.,13000
106816027,27,0,Среднее специальное,Состою в браке,1,2,1,0,Еврейская АО,Еврейская АО,Еврейская АО,0,0,67163495,0,60,17600,3,0,1,1,от 20000 до 50000 руб.,40000
106806799,53,0,Среднее специальное,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0,61255353,0,36,6400,6,2000,1,0,от 5000 до 10000 руб.,9000
106818283,32,0,Среднее,Не состоял в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,1,74516761,0,63,6430,8,1000,3,2,от 10000 до 20000 руб.,11000
106809348,60,1,Среднее специальное,Не состоял в браке,2,0,1,1,Рязанская область,Рязанская область,Рязанская область,0,0,62249804,0,67,25227,18,2803,2,1,от 10000 до 20000 руб.,8000
106806254,48,1,Среднее специальное,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0,61122957,0,24,10300,10,8500,1,1,от 10000 до 20000 руб.,10000
106806237,63,0,Неполное среднее,Разведен(а),2,0,0,1,Марийская республика,Марийская республика,Марийская республика,0,0,61121466,0,48,2650,3,3000,1,1,от 5000 до 10000 руб.,5100
106807562,33,1,Среднее,Гражданский брак,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,1,0,61452783,1,14,6467,9,720,1,0,от 10000 до 20000 руб.,10000
106810319,36,0,Среднее специальное,Гражданский брак,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,62631253,0,125,13800,10,4000,1,0,от 20000 до 50000 руб.,18000
106817325,59,0,Среднее,Не состоял в браке,2,0,1,1,Белгородская область,Белгородская область,Белгородская область,0,0,72299553,1,120,10490,10,2000,1,0,от 10000 до 20000 руб.,12000
106810145,35,1,Высшее,Состою в браке,2,2,1,0,Чувашия,Чувашия,Чувашия,0,0,62602112,0,60,7000,10,1000,1,0,от 10000 до 20000 руб.,5500
106813446,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Бурятия,Бурятия,Бурятия,0,0,65420373,1,36,9176,9,1020,1,1,от 20000 до 50000 руб.,8500
106804413,59,1,Среднее специальное,Состою в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,59915500,0,48,8880,6,1000,1,1,от 5000 до 10000 руб.,4000
106815404,34,0,Среднее,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0,66921874,0,60,6703,10,745,3,3,от 10000 до 20000 руб.,8500
106812458,53,0,Среднее специальное,Гражданский брак,1,1,1,0,Тверская область,Тверская область,Тверская область,0,0,64561542,0,420,4945,6,873,1,0,от 10000 до 20000 руб.,10000
106807027,54,0,Среднее,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,61315545,0,48,20290,10,5000,1,0,от 10000 до 20000 руб.,9000
106805379,59,1,Среднее специальное,Состою в браке,0,0,0,1,Алтайский край,Алтайский край,Алтайский край,1,0,60385490,0,48,8235,12,915,1,0,от 10000 до 20000 руб.,5000
106810406,37,1,Среднее специальное,Состою в браке,2,2,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,62798056,0,96,9769,6,5000,1,0,от 20000 до 50000 руб.,11000
106808802,56,1,Среднее специальное,Вдовец/Вдова,2,0,1,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,62082115,0,49,14530,12,0,1,0,от 10000 до 20000 руб.,9500
106813828,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,1,0,66195445,1,36,3501,12,0,1,0,от 20000 до 50000 руб.,15000
106811882,25,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64353063,0,10,6860,6,1000,1,0,от 10000 до 20000 руб.,15000
106804520,38,1,Среднее специальное,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,0,59927798,0,30,5500,6,1000,1,1,от 10000 до 20000 руб.,9000
106807663,51,1,Среднее специальное,Состою в браке,0,0,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,61467764,0,120,24420,10,3000,1,0,от 10000 до 20000 руб.,9000
106808579,53,1,Среднее специальное,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,62019090,0,60,20000,6,0,1,0,от 10000 до 20000 руб.,7000
106811235,35,0,Неоконченное высшее,Состою в браке,1,1,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,63630283,0,55,5000,3,3997,1,1,от 20000 до 50000 руб.,21000
106813431,24,1,Среднее специальное,Разведен(а),1,1,1,0,Удмуртия,Удмуртия,Удмуртия,0,0,65419223,0,10,3290,6,500,1,1,от 10000 до 20000 руб.,9500
106813559,53,1,Среднее специальное,Состою в браке,1,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,65498219,0,300,2028,3,250,2,2,от 20000 до 50000 руб.,15000
106814789,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,66764801,0,22,48000,6,10000,1,1,от 20000 до 50000 руб.,20000
106818670,51,0,Среднее,Состою в браке,1,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,1,74657628,0,24,7590,6,5000,2,2,от 20000 до 50000 руб.,15000
106817438,57,1,Среднее,Состою в браке,3,0,0,1,Ростовская область,Ростовская область,Ростовская область,0,0,73828477,0,48,8890,9,1570,1,0,от 20000 до 50000 руб.,9200
106809266,57,1,Среднее специальное,Состою в браке,2,0,0,1,Саратовская область,Саратовская область,Саратовская область,1,0,62238824,0,48,19440,12,3000,1,0,от 20000 до 50000 руб.,4300
106810296,56,1,Высшее,Разведен(а),1,0,1,0,Калмыкия,Калмыкия,Калмыкия,0,1,62625558,1,156,19980,9,0,1,0,от 20000 до 50000 руб.,60000
106809287,40,1,Среднее специальное,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,62242420,0,6,4100,6,3000,1,0,от 5000 до 10000 руб.,7000
106812435,32,1,Среднее специальное,Состою в браке,2,2,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,1,64559659,0,48,6585,6,2000,1,0,от 20000 до 50000 руб.,8000
106819544,41,1,Среднее специальное,Разведен(а),1,0,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,75285957,0,24,7080,6,790,1,0,от 10000 до 20000 руб.,12000
106816130,59,1,Среднее,Не состоял в браке,2,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,67175137,0,324,17080,10,7000,2,2,от 5000 до 10000 руб.,8000
106814950,43,1,Среднее специальное,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,66829433,0,132,9879,6,2000,4,3,от 10000 до 20000 руб.,8000
106809632,31,1,Среднее специальное,Состою в браке,0,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,62389061,0,60,10631,6,2500,1,0,от 10000 до 20000 руб.,10000
106807865,27,1,Высшее,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,61534539,0,29,29640,12,4680,1,0,от 20000 до 50000 руб.,12000
106807676,35,0,Среднее,Состою в браке,1,1,1,0,Мурманская область,Мурманская область,Мурманская область,1,1,61469105,0,180,39028,12,4340,1,0,от 20000 до 50000 руб.,35000
106818516,51,1,Среднее специальное,Состою в браке,2,0,1,0,Псковская область,Псковская область,Псковская область,0,0,74635927,0,60,16222,12,0,1,1,от 10000 до 20000 руб.,5000
106813794,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,0,0,66192123,0,24,4850,5,1000,1,0,от 10000 до 20000 руб.,14000
106807356,52,1,Среднее специальное,Не состоял в браке,3,1,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,61418135,0,240,34630,24,0,1,0,от 10000 до 20000 руб.,6000
106807052,30,1,Высшее,Состою в браке,1,0,1,0,Тверская область,Тверская область,Тверская область,0,0,61351879,0,72,2245,6,2245,1,1,от 20000 до 50000 руб.,15000
106816682,29,0,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,67415825,0,26,30110,12,3346,2,1,от 10000 до 20000 руб.,18500
106813341,25,1,Высшее,Не состоял в браке,0,0,1,0,Москва,Москва,Москва,0,0,65403420,0,18,3499,6,1500,1,1,от 20000 до 50000 руб.,20000
106805275,61,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,Тульская область,Тульская область,Тульская область,0,0,60187913,0,48,10340,12,1150,1,0,от 5000 до 10000 руб.,5500
106819109,56,0,Среднее,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,74991796,0,79,11980,6,5000,5,5,от 20000 до 50000 руб.,18000
106811578,48,1,Среднее специальное,Не состоял в браке,2,1,1,0,Омская область,Омская область,Омская область,0,0,63984312,0,6,22430,6,2493,1,1,от 10000 до 20000 руб.,13000
106804448,44,0,Среднее специальное,Состою в браке,2,2,1,0,Коми,Коми,Коми,0,0,59920262,0,120,8330,5,2200,1,1,от 20000 до 50000 руб.,20000
106811067,29,1,Высшее,Не состоял в браке,0,0,1,0,Курская область,Курская область,Курская область,1,0,63588265,0,34,30656,8,3500,1,1,от 10000 до 20000 руб.,15000
106809418,55,0,Высшее,Не состоял в браке,0,0,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0,0,62258441,0,60,100000,18,12000,2,1,свыше 50000 руб.,35000
106818753,36,0,Высшее,Состою в браке,1,1,1,0,Мурманская область,Мурманская область,Мурманская область,0,1,74822170,0,132,24640,12,4350,2,1,свыше 50000 руб.,30000
106811361,28,1,Среднее,Не состоял в браке,1,1,1,0,Коми,Коми,Коми,1,0,63898189,0,30,4869,12,1500,1,0,от 10000 до 20000 руб.,11000
106818849,36,1,Среднее специальное,Не состоял в браке,5,5,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,74840852,1,7,52469,10,9270,1,0,от 20000 до 50000 руб.,22000
106813238,35,1,Среднее специальное,Не состоял в браке,0,0,1,0,Красноярский край,Костромская область,Красноярский край,1,0,65251179,0,6,24945,12,100,1,1,от 10000 до 20000 руб.,10000
106815333,27,1,Высшее,Состою в браке,0,0,1,0,Марийская республика,Кировская область,Кировская область,1,0,66913666,0,36,19925,3,10000,1,1,от 20000 до 50000 руб.,10000
106814029,31,0,Высшее,Состою в браке,0,0,1,0,Смоленская область,Смоленская область,Смоленская область,0,0,66402537,0,92,3390,3,380,2,2,от 10000 до 20000 руб.,12000
106817161,35,0,Высшее,Состою в браке,1,1,1,0,Брянская область,Брянская область,Брянская область,0,0,72279561,0,132,4890,9,1300,1,0,от 20000 до 50000 руб.,16000
106812680,57,0,Среднее специальное,Не состоял в браке,0,0,0,1,Башкирия,Башкирия,Башкирия,0,0,64830573,1,48,9720,6,1080,1,0,от 5000 до 10000 руб.,8000
106804607,49,1,Среднее специальное,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,0,59936342,0,84,13351,3,5722,1,1,от 20000 до 50000 руб.,20000
106807963,42,1,Среднее специальное,Состою в браке,0,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,1,0,61838635,0,8,23146,10,5786,1,0,от 20000 до 50000 руб.,15000
106808325,32,1,Среднее специальное,Состою в браке,0,0,1,0,Тюменская область,Тюменская область,Тюменская область,1,0,61939238,0,9,4941,3,0,1,1,от 20000 до 50000 руб.,12000
106817098,37,0,Среднее специальное,Состою в браке,2,2,0,1,Калмыкия,Калмыкия,Калмыкия,0,0,72268929,0,48,7550,6,1400,1,0,от 5000 до 10000 руб.,5000
106818684,38,1,Среднее,Состою в браке,2,2,1,0,Мордовская республика,Мордовская республика,Мордовская республика,1,0,74659482,0,36,10704,6,1200,3,2,от 20000 до 50000 руб.,10000
106816594,38,0,Среднее,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,67332493,1,24,29500,12,4000,1,0,от 20000 до 50000 руб.,20000
106812532,62,1,Среднее специальное,Состою в браке,2,0,0,1,Новосибирская область,Новосибирская область,Новосибирская область,0,0,64585907,0,48,11298,5,1300,1,1,от 10000 до 20000 руб.,7600
106809523,34,0,Среднее,Состою в браке,2,2,1,0,Бурятия,Бурятия,Бурятия,0,1,62372619,0,24,58567,12,6933,1,0,от 20000 до 50000 руб.,20000
106804777,30,0,Среднее,Состою в браке,2,2,1,0,Алтайский край,Алтайский край,Алтайский край,0,1,60037205,0,6,7439,12,0,1,0,от 10000 до 20000 руб.,10000
106805712,28,1,Среднее специальное,Состою в браке,1,1,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,1,0,60466663,0,12,18690,6,10000,1,0,от 10000 до 20000 руб.,10000
106813777,50,1,Среднее специальное,Состою в браке,0,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,1,0,66189818,1,12,4689,12,550,1,0,от 20000 до 50000 руб.,15000
106818518,43,1,Среднее специальное,Не состоял в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,74636465,0,96,10320,10,0,3,2,от 10000 до 20000 руб.,9000
106816387,23,1,Среднее специальное,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,67233498,0,4,12734,12,1420,1,0,от 10000 до 20000 руб.,10500
106808195,44,1,Среднее специальное,Разведен(а),2,1,1,0,Владимирская область,Владимирская область,Владимирская область,1,0,61922552,0,6,27400,10,5000,2,1,от 20000 до 50000 руб.,20000
106809164,27,0,Высшее,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,62180768,0,3,18010,6,5000,1,0,от 20000 до 50000 руб.,15000
106815470,22,1,Среднее специальное,Состою в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,0,0,66968326,1,36,4480,6,500,1,0,от 10000 до 20000 руб.,6000
106810573,46,0,Среднее специальное,Состою в браке,2,0,1,0,Татарстан,Татарстан,Татарстан,0,0,62951876,0,120,5530,3,1000,1,1,от 10000 до 20000 руб.,14000
106814635,40,1,Среднее,Разведен(а),4,4,1,0,Курская область,Курская область,Курская область,0,0,66745797,0,60,5640,6,1500,3,2,от 10000 до 20000 руб.,7000
106808807,32,1,Среднее специальное,Состою в браке,2,2,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,0,62082693,0,54,11700,12,1300,1,0,от 10000 до 20000 руб.,5000
106817426,58,1,Среднее специальное,Не состоял в браке,0,0,1,1,Приморский край,Приморский край,Приморский край,0,0,73827277,0,324,16657,5,1677,1,0,от 20000 до 50000 руб.,23000
106816498,25,1,Среднее специальное,Не состоял в браке,2,2,1,0,Москва,Москва,Москва,1,1,67320200,1,36,6958,10,1230,1,0,свыше 50000 руб.,25000
106812763,52,1,Среднее специальное,Состою в браке,0,0,0,1,Воронежская область,Воронежская область,Воронежская область,0,0,64843791,0,48,15200,6,2000,1,0,от 10000 до 20000 руб.,7000
106815201,33,0,Среднее,Состою в браке,2,1,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,66897482,0,204,11748,6,9000,1,0,свыше 50000 руб.,37000
106807717,57,1,Среднее специальное,Состою в браке,0,0,0,1,Кировская область,Кировская область,Кировская область,0,0,61517887,0,48,5300,6,6000,1,0,от 10000 до 20000 руб.,6000
106817209,38,0,Среднее специальное,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,1,0,72285679,0,180,7370,6,2000,1,0,от 20000 до 50000 руб.,16000
106809367,64,1,Среднее,Вдовец/Вдова,2,0,0,1,Нижегородская область,Нижегородская область,Нижегородская область,1,0,62251958,0,48,5870,6,2000,1,0,до 5000 руб.,4000
106807923,34,0,Среднее специальное,Состою в браке,1,1,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,61832879,0,120,24085,13,3000,1,0,от 20000 до 50000 руб.,30000
106805534,60,1,Среднее,Вдовец/Вдова,3,0,1,0,Самарская область,Самарская область,Самарская область,1,1,60447437,0,12,11990,10,3000,1,0,от 20000 до 50000 руб.,10000
106812620,41,1,Среднее,Состою в браке,5,4,1,0,Башкирия,Башкирия,Башкирия,0,0,64602100,0,3,4380,3,2500,2,2,от 10000 до 20000 руб.,8000
106811622,30,1,Среднее,Состою в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,63990293,0,60,3996,5,444,1,0,от 10000 до 20000 руб.,4300
106805409,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,Мурманская область,Мурманская область,Мурманская область,0,0,60388772,1,6,6399,9,1600,1,0,от 20000 до 50000 руб.,14000
106809466,56,1,Среднее,Состою в браке,0,0,1,1,Пермская область,Пермская область,Пермская область,0,0,62365753,0,468,9000,6,1000,1,0,от 10000 до 20000 руб.,12000
106806940,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0,61302901,0,36,27860,10,7000,1,0,от 10000 до 20000 руб.,10000
106816056,58,1,Неполное среднее,Не состоял в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,67167160,0,62,35520,18,6000,3,2,от 5000 до 10000 руб.,8000
106808669,33,1,Среднее,Состою в браке,2,2,1,0,Красноярский край,Красноярский край,Красноярский край,1,0,62031297,0,96,6150,6,700,1,0,от 20000 до 50000 руб.,9500
106806212,31,1,Среднее специальное,Разведен(а),1,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,61119299,0,45,15000,3,17000,1,1,от 20000 до 50000 руб.,19000
106811631,47,1,Среднее специальное,Не состоял в браке,0,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,63991476,0,240,16060,6,5990,1,0,от 20000 до 50000 руб.,23000
106805509,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,Москва,Москва,Москва,0,0,60444067,1,6,12317,6,2173,1,0,от 20000 до 50000 руб.,27000
106819541,33,1,Среднее,Состою в браке,3,3,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0,75285837,0,12,8076,12,1430,1,0,от 10000 до 20000 руб.,10000
106818988,53,0,Высшее,Состою в браке,3,1,1,0,Кировская область,Кировская область,Кировская область,0,0,74957443,0,84,18000,8,3194,1,1,от 10000 до 20000 руб.,13000
106816777,39,0,Среднее специальное,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,Смоленская область,0,0,67428086,0,240,5220,6,600,1,0,от 10000 до 20000 руб.,10000
106809070,45,0,Среднее специальное,Состою в браке,2,2,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0,0,62162933,0,216,19470,12,2200,1,0,от 20000 до 50000 руб.,16000
106809935,50,0,Среднее специальное,Состою в браке,0,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,62498207,0,18,28810,12,0,1,1,от 20000 до 50000 руб.,20000
106810014,50,1,Высшее,Состою в браке,2,0,1,0,Башкирия,Башкирия,Башкирия,0,0,62508154,0,324,16900,3,2000,1,1,свыше 50000 руб.,15000
106808194,30,1,Среднее специальное,Не состоял в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,1,0,61922464,0,72,44000,8,12000,1,1,от 5000 до 10000 руб.,9000
106805814,65,1,Высшее,Состою в браке,0,0,0,1,Хабаровский край,Хабаровский край,Хабаровский край,1,0,61028608,0,48,21086,3,7883,1,1,от 10000 до 20000 руб.,8000
106815229,26,1,Среднее специальное,Гражданский брак,1,1,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,66900191,0,12,23000,12,2000,1,0,от 10000 до 20000 руб.,7100
106811189,33,0,Среднее,Состою в браке,2,2,1,0,Пензенская область,Пензенская область,Пензенская область,1,0,63604271,0,168,7847,3,3800,1,1,от 20000 до 50000 руб.,16000
106819247,41,1,Среднее,Разведен(а),3,1,1,0,Коми,Коми,Коми,1,0,75021596,0,36,11674,3,3000,5,5,от 20000 до 50000 руб.,25000
106811904,23,1,Среднее,Состою в браке,1,1,1,0,Саратовская область,Московская область,Саратовская область,1,0,64357613,0,12,11460,6,1300,1,0,от 20000 до 50000 руб.,25000
106818470,36,0,Среднее,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,74556315,0,12,26300,12,2934,2,2,от 5000 до 10000 руб.,7000
106812176,32,1,Среднее специальное,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64441698,0,18,6903,6,767,1,0,от 20000 до 50000 руб.,8700
106810803,33,1,Среднее специальное,Гражданский брак,1,1,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,63090243,0,39,20000,20,10557,1,0,от 20000 до 50000 руб.,15000
106814623,28,0,Среднее,Состою в браке,1,1,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,66744354,0,38,9840,10,1100,2,2,от 20000 до 50000 руб.,15000
106809951,33,0,Высшее,Не состоял в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,0,0,62500629,0,18,4490,3,2000,1,1,от 20000 до 50000 руб.,15000
106813837,26,1,Среднее специальное,Гражданский брак,1,1,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,66196363,0,24,10417,12,1000,1,0,от 10000 до 20000 руб.,10000
106810321,47,1,Среднее,Не состоял в браке,2,0,1,0,Башкирия,Башкирия,Башкирия,0,0,62632002,0,6,12057,9,10000,1,0,от 10000 до 20000 руб.,10000
106809882,51,0,Среднее специальное,Состою в браке,1,0,1,0,Пензенская область,Пензенская область,Пензенская область,1,0,62490401,1,18,3390,3,600,1,1,от 10000 до 20000 руб.,7500
106804762,62,1,Среднее специальное,Разведен(а),2,0,1,0,Томская область,Томская область,Томская область,0,0,59976648,0,432,17531,10,7185,1,0,от 20000 до 50000 руб.,23000
106813435,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,Нижегородская область,Нижегородская область,Нижегородская область,1,0,65419319,0,36,10060,10,2000,1,1,от 10000 до 20000 руб.,10000
106805423,44,1,Среднее специальное,Состою в браке,0,0,0,1,Воронежская область,Воронежская область,Воронежская область,0,0,60391075,0,48,6120,10,2000,1,0,от 10000 до 20000 руб.,7800
106805338,53,1,Среднее специальное,Состою в браке,1,0,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,60380689,0,12,4675,12,825,1,0,от 5000 до 10000 руб.,5000
106810745,31,0,Высшее,Состою в браке,1,1,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,1,1,63008148,0,60,48572,10,5400,1,0,свыше 50000 руб.,40000
106813720,26,1,Высшее,Разведен(а),0,0,1,0,Татарстан,Татарстан,Татарстан,1,0,66089719,0,18,11305,6,4846,1,1,от 10000 до 20000 руб.,12000
106804726,35,1,Высшее,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,59972240,1,168,8917,12,1573,1,0,от 10000 до 20000 руб.,7800
106811472,57,1,Среднее,Состою в браке,1,0,0,1,Красноярский край,Красноярский край,Красноярский край,0,0,63913134,1,48,17560,12,2000,1,0,от 10000 до 20000 руб.,6500
106815397,23,1,Среднее,Состою в браке,0,0,1,0,Рязанская область,Рязанская область,Рязанская область,0,0,66921269,0,48,20880,5,2320,1,0,от 20000 до 50000 руб.,11500
106805872,26,0,Среднее специальное,Разведен(а),1,1,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,61051822,0,12,5189,4,2000,1,1,от 10000 до 20000 руб.,13000
106814431,46,1,Высшее,Разведен(а),1,1,1,0,Хакасия,Хакасия,Хакасия,1,0,66665771,0,96,3321,5,369,1,1,от 20000 до 50000 руб.,25000
106816123,22,0,Среднее специальное,Состою в браке,0,1,1,0,Алтайский край,Алтайский край,Алтайский край,0,1,67174616,0,36,5090,6,900,1,1,от 5000 до 10000 руб.,10000
106811551,58,0,Среднее специальное,Состою в браке,2,0,1,1,Хабаровский край,Хабаровский край,Хабаровский край,1,0,63981018,0,6,20598,3,0,1,1,от 20000 до 50000 руб.,25000
106804697,45,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,Ивановская область,Ивановская область,Ивановская область,1,0,59967705,0,60,7625,12,900,1,0,от 5000 до 10000 руб.,5000
106817271,59,1,Среднее специальное,Не состоял в браке,0,0,0,1,Свердловская область,Свердловская область,Свердловская область,0,0,72292529,0,48,10605,12,0,1,0,от 5000 до 10000 руб.,6300
106817493,29,1,Среднее,Не состоял в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,1,0,73835263,0,12,22945,10,3000,2,1,от 10000 до 20000 руб.,12000
106808671,47,1,Среднее,Не состоял в браке,2,0,1,0,Омская область,Омская область,Омская область,0,0,62031506,1,20,38108,6,9528,1,0,от 20000 до 50000 руб.,20000
106816749,50,1,Среднее,Не состоял в браке,2,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,67425531,0,156,12500,12,0,1,0,от 10000 до 20000 руб.,9000
106809309,46,1,Среднее специальное,Состою в браке,1,0,1,0,Тульская область,Тульская область,Тульская область,0,0,62244731,0,60,5000,4,1000,2,1,от 20000 до 50000 руб.,15000
106817705,23,1,Среднее,Гражданский брак,2,2,1,0,Амурская область,Амурская область,Амурская область,0,0,74018912,0,36,19924,12,2442,1,0,от 5000 до 10000 руб.,7000
106813039,40,0,Среднее,Гражданский брак,1,0,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,65200604,0,24,8874,6,990,1,0,от 20000 до 50000 руб.,18000
